ProduktID;MHD;Batch
produkt_92028;25.03.2025;416
produkt_92029;07.09.2025;443
produkt_92030;14.12.2025;815
produkt_92031;26.03.2025;987
produkt_92032;10.01.2025;272
produkt_92033;26.08.2025;829
produkt_92034;31.10.2025;320
produkt_92035;04.11.2025;867
produkt_92036;08.01.2025;994
produkt_92037;04.05.2025;571
produkt_92038;23.06.2025;667
produkt_92039;24.01.2025;404
produkt_92040;04.02.2025;128
produkt_92041;09.12.2025;54
produkt_92042;12.07.2025;189
produkt_92043;30.11.2025;452
produkt_92044;05.06.2025;204
produkt_92045;22.01.2025;850
produkt_92046;04.05.2025;649
produkt_92047;26.05.2025;483
produkt_92048;27.07.2025;806
produkt_92049;24.12.2025;467
produkt_92050;16.09.2025;530
produkt_92051;03.08.2025;141
produkt_92052;01.07.2025;167
produkt_92053;17.05.2025;947
produkt_92054;24.09.2025;937
produkt_92055;26.04.2025;522
produkt_92056;08.12.2025;466
produkt_92057;27.10.2025;226
produkt_92058;06.11.2025;654
produkt_92059;29.12.2025;702
produkt_92060;29.06.2025;119
produkt_92061;02.03.2025;949
produkt_92062;24.01.2025;746
produkt_92063;13.05.2025;117
produkt_92064;12.02.2025;417
produkt_92065;31.01.2025;639
produkt_92066;01.08.2025;357
produkt_92067;04.12.2025;225
produkt_92068;15.06.2025;254
produkt_92069;21.01.2025;604
produkt_92070;02.06.2025;130
produkt_92071;29.07.2025;439
produkt_92072;31.03.2025;163
produkt_92073;08.07.2025;381
produkt_92074;03.06.2025;769
produkt_92075;07.05.2025;360
produkt_92076;23.11.2025;502
produkt_92077;24.01.2025;626
produkt_92078;29.03.2025;278
produkt_92079;14.07.2025;137
produkt_92080;18.10.2025;625
produkt_92081;09.11.2025;255
produkt_92082;02.06.2025;651
produkt_92083;27.04.2025;982
produkt_92084;10.05.2025;531
produkt_92085;27.12.2025;424
produkt_92086;16.01.2025;374
produkt_92087;09.09.2025;451
produkt_92088;07.01.2025;735
produkt_92089;07.01.2025;236
produkt_92090;28.10.2025;124
produkt_92091;16.01.2025;505
produkt_92092;08.11.2025;316
produkt_92093;07.08.2025;655
produkt_92094;29.09.2025;782
produkt_92095;01.10.2025;539
produkt_92096;09.07.2025;483
produkt_92097;22.03.2025;275
produkt_92098;20.05.2025;184
produkt_92099;10.08.2025;614
produkt_92100;12.04.2025;585
produkt_92101;08.07.2025;607
produkt_92102;25.04.2025;66
produkt_92103;16.04.2025;455
produkt_92104;19.02.2025;69
produkt_92105;22.09.2025;97
produkt_92106;11.08.2025;842
produkt_92107;08.02.2025;453
produkt_92108;16.03.2025;699
produkt_92109;24.09.2025;692
produkt_92110;28.04.2025;104
produkt_92111;02.10.2025;977
produkt_92112;09.01.2025;504
produkt_92113;11.09.2025;834
produkt_92114;17.09.2025;218
produkt_92115;27.01.2025;859
produkt_92116;31.08.2025;629
produkt_92117;30.10.2025;461
produkt_92118;31.10.2025;158
produkt_92119;28.09.2025;937
produkt_92120;09.10.2025;768
produkt_92121;29.05.2025;403
produkt_92122;22.08.2025;919
produkt_92123;23.05.2025;863
produkt_92124;27.04.2025;396
produkt_92125;01.12.2025;365
produkt_92126;12.05.2025;198
produkt_92127;07.07.2025;659
produkt_92128;09.12.2025;607
produkt_92129;12.03.2025;339
produkt_92130;20.08.2025;236
produkt_92131;23.05.2025;950
produkt_92132;04.05.2025;526
produkt_92133;10.06.2025;287
produkt_92134;04.06.2025;980
produkt_92135;09.05.2025;509
produkt_92136;06.09.2025;573
produkt_92137;15.07.2025;837
produkt_92138;11.10.2025;80
produkt_92139;04.08.2025;944
produkt_92140;22.01.2025;795
produkt_92141;01.07.2025;327
produkt_92142;30.11.2025;414
produkt_92143;13.06.2025;144
produkt_92144;07.04.2025;375
produkt_92145;21.09.2025;287
produkt_92146;02.08.2025;948
produkt_92147;01.11.2025;281
produkt_92148;02.04.2025;676
produkt_92149;16.06.2025;367
produkt_92150;30.12.2025;194
produkt_92151;18.07.2025;782
produkt_92152;05.01.2025;57
produkt_92153;21.05.2025;889
produkt_92154;12.04.2025;569
produkt_92155;16.03.2025;342
produkt_92156;07.12.2025;489
produkt_92157;14.12.2025;147
produkt_92158;19.12.2025;157
produkt_92159;15.05.2025;734
produkt_92160;20.02.2025;245
produkt_92161;31.05.2025;412
produkt_92162;27.09.2025;616
produkt_92163;23.10.2025;190
produkt_92164;16.03.2025;629
produkt_92165;19.06.2025;172
produkt_92166;02.01.2025;859
produkt_92167;07.04.2025;498
produkt_92168;07.12.2025;79
produkt_92169;12.06.2025;706
produkt_92170;01.03.2025;446
produkt_92171;02.09.2025;189
produkt_92172;14.04.2025;117
produkt_92173;24.09.2025;893
produkt_92174;24.02.2025;299
produkt_92175;07.08.2025;242
produkt_92176;27.12.2025;907
produkt_92177;19.10.2025;963
produkt_92178;04.06.2025;543
produkt_92179;03.06.2025;854
produkt_92180;08.10.2025;754
produkt_92181;11.11.2025;165
produkt_92182;12.12.2025;992
produkt_92183;18.10.2025;588
produkt_92184;07.06.2025;469
produkt_92185;20.06.2025;398
produkt_92186;18.06.2025;663
produkt_92187;16.09.2025;261
produkt_92188;23.10.2025;620
produkt_92189;11.07.2025;528
produkt_92190;23.11.2025;673
produkt_92191;03.01.2025;388
produkt_92192;25.08.2025;591
produkt_92193;25.03.2025;70
produkt_92194;24.08.2025;645
produkt_92195;10.02.2025;338
produkt_92196;09.04.2025;67
produkt_92197;22.03.2025;466
produkt_92198;24.11.2025;947
produkt_92199;29.03.2025;665
produkt_92200;10.03.2025;429
produkt_92201;01.05.2025;971
produkt_92202;21.09.2025;794
produkt_92203;30.03.2025;130
produkt_92204;09.04.2025;426
produkt_92205;14.07.2025;123
produkt_92206;16.03.2025;499
produkt_92207;08.03.2025;293
produkt_92208;25.06.2025;617
produkt_92209;03.04.2025;857
produkt_92210;31.12.2025;566
produkt_92211;04.08.2025;325
produkt_92212;23.03.2025;531
produkt_92213;11.05.2025;660
produkt_92214;22.12.2025;857
produkt_92215;04.10.2025;168
produkt_92216;13.08.2025;76
produkt_92217;19.03.2025;760
produkt_92218;21.12.2025;387
produkt_92219;06.06.2025;106
produkt_92220;12.07.2025;814
produkt_92221;20.05.2025;203
produkt_92222;06.12.2025;888
produkt_92223;19.02.2025;954
produkt_92224;21.02.2025;958
produkt_92225;29.10.2025;114
produkt_92226;22.12.2025;983
produkt_92227;31.01.2025;656
produkt_92228;09.02.2025;430
produkt_92229;30.03.2025;83
produkt_92230;06.12.2025;211
produkt_92231;16.10.2025;603
produkt_92232;26.01.2025;294
produkt_92233;08.10.2025;728
produkt_92234;26.07.2025;928
produkt_92235;21.06.2025;856
produkt_92236;26.11.2025;146
produkt_92237;27.12.2025;590
produkt_92238;04.01.2025;405
produkt_92239;28.12.2025;979
produkt_92240;16.12.2025;563
produkt_92241;05.11.2025;78
produkt_92242;05.08.2025;504
produkt_92243;14.10.2025;448
produkt_92244;30.10.2025;973
produkt_92245;11.09.2025;633
produkt_92246;05.12.2025;210
produkt_92247;03.03.2025;563
produkt_92248;16.10.2025;64
produkt_92249;28.11.2025;156
produkt_92250;06.04.2025;656
produkt_92251;09.12.2025;445
produkt_92252;06.02.2025;562
produkt_92253;20.11.2025;625
produkt_92254;21.10.2025;367
produkt_92255;01.01.2025;816
produkt_92256;19.05.2025;114
produkt_92257;05.07.2025;688
produkt_92258;05.10.2025;301
produkt_92259;09.08.2025;827
produkt_92260;17.02.2025;649
produkt_92261;01.09.2025;56
produkt_92262;19.03.2025;570
produkt_92263;14.08.2025;304
produkt_92264;05.07.2025;782
produkt_92265;18.08.2025;853
produkt_92266;17.07.2025;548
produkt_92267;14.03.2025;307
produkt_92268;12.01.2025;964
produkt_92269;23.01.2025;856
produkt_92270;08.10.2025;567
produkt_92271;06.05.2025;572
produkt_92272;27.06.2025;813
produkt_92273;11.01.2025;672
produkt_92274;19.08.2025;461
produkt_92275;30.03.2025;358
produkt_92276;16.06.2025;240
produkt_92277;26.10.2025;743
produkt_92278;12.04.2025;745
produkt_92279;22.08.2025;340
produkt_92280;27.03.2025;393
produkt_92281;21.01.2025;554
produkt_92282;18.01.2025;359
produkt_92283;28.07.2025;997
produkt_92284;12.07.2025;307
produkt_92285;15.08.2025;742
produkt_92286;18.01.2025;739
produkt_92287;03.01.2025;552
produkt_92288;26.04.2025;686
produkt_92289;30.07.2025;559
produkt_92290;02.10.2025;378
produkt_92291;02.02.2025;188
produkt_92292;13.07.2025;845
produkt_92293;10.01.2025;96
produkt_92294;13.06.2025;586
produkt_92295;07.05.2025;81
produkt_92296;13.02.2025;177
produkt_92297;05.10.2025;57
produkt_92298;17.05.2025;108
produkt_92299;01.02.2025;144
produkt_92300;01.02.2025;335
produkt_92301;09.08.2025;179
produkt_92302;06.10.2025;748
produkt_92303;25.09.2025;612
produkt_92304;26.04.2025;701
produkt_92305;03.12.2025;391
produkt_92306;02.06.2025;609
produkt_92307;06.10.2025;319
produkt_92308;13.04.2025;757
produkt_92309;12.11.2025;333
produkt_92310;17.10.2025;412
produkt_92311;11.04.2025;448
produkt_92312;18.12.2025;157
produkt_92313;02.07.2025;775
produkt_92314;29.10.2025;465
produkt_92315;04.01.2025;613
produkt_92316;25.09.2025;591
produkt_92317;30.11.2025;822
produkt_92318;01.04.2025;175
produkt_92319;02.10.2025;281
produkt_92320;23.03.2025;989
produkt_92321;23.11.2025;91
produkt_92322;27.11.2025;684
produkt_92323;24.01.2025;551
produkt_92324;16.04.2025;604
produkt_92325;13.08.2025;567
produkt_92326;29.07.2025;434
produkt_92327;27.01.2025;606
produkt_92328;30.06.2025;526
produkt_92329;23.03.2025;818
produkt_92330;25.08.2025;465
produkt_92331;13.08.2025;870
produkt_92332;06.04.2025;300
produkt_92333;19.06.2025;868
produkt_92334;31.01.2025;374
produkt_92335;03.07.2025;548
produkt_92336;19.11.2025;516
produkt_92337;13.12.2025;92
produkt_92338;21.05.2025;423
produkt_92339;07.03.2025;842
produkt_92340;21.03.2025;627
produkt_92341;01.09.2025;622
produkt_92342;11.01.2025;476
produkt_92343;04.12.2025;583
produkt_92344;24.02.2025;519
produkt_92345;24.09.2025;246
produkt_92346;02.05.2025;317
produkt_92347;19.05.2025;495
produkt_92348;25.07.2025;333
produkt_92349;19.05.2025;200
produkt_92350;05.10.2025;403
produkt_92351;21.06.2025;533
produkt_92352;07.08.2025;66
produkt_92353;21.04.2025;519
produkt_92354;22.01.2025;336
produkt_92355;15.05.2025;236
produkt_92356;06.03.2025;948
produkt_92357;13.11.2025;424
produkt_92358;25.05.2025;922
produkt_92359;22.05.2025;298
produkt_92360;02.12.2025;996
produkt_92361;10.02.2025;481
produkt_92362;02.02.2025;804
produkt_92363;24.09.2025;840
produkt_92364;26.06.2025;179
produkt_92365;30.08.2025;241
produkt_92366;08.06.2025;126
produkt_92367;09.12.2025;53
produkt_92368;19.12.2025;273
produkt_92369;05.04.2025;124
produkt_92370;15.04.2025;375
produkt_92371;23.01.2025;925
produkt_92372;06.02.2025;972
produkt_92373;16.02.2025;507
produkt_92374;14.02.2025;256
produkt_92375;22.06.2025;878
produkt_92376;23.04.2025;654
produkt_92377;08.07.2025;297
produkt_92378;20.10.2025;768
produkt_92379;19.10.2025;977
produkt_92380;02.10.2025;251
produkt_92381;23.10.2025;866
produkt_92382;17.12.2025;670
produkt_92383;27.02.2025;279
produkt_92384;21.07.2025;962
produkt_92385;19.09.2025;714
produkt_92386;28.07.2025;470
produkt_92387;04.04.2025;725
produkt_92388;01.01.2026;755
produkt_92389;20.03.2025;233
produkt_92390;19.05.2025;102
produkt_92391;02.03.2025;349
produkt_92392;26.12.2025;222
produkt_92393;23.05.2025;879
produkt_92394;07.11.2025;460
produkt_92395;03.06.2025;435
produkt_92396;29.04.2025;714
produkt_92397;04.11.2025;618
produkt_92398;09.11.2025;724
produkt_92399;01.04.2025;764
produkt_92400;10.01.2025;596
produkt_92401;01.10.2025;311
produkt_92402;27.09.2025;851
produkt_92403;09.12.2025;814
produkt_92404;30.08.2025;893
produkt_92405;08.09.2025;653
produkt_92406;12.03.2025;223
produkt_92407;22.04.2025;422
produkt_92408;22.02.2025;878
produkt_92409;21.07.2025;174
produkt_92410;02.11.2025;93
produkt_92411;14.06.2025;444
produkt_92412;11.09.2025;738
produkt_92413;08.08.2025;506
produkt_92414;24.06.2025;74
produkt_92415;26.03.2025;614
produkt_92416;14.10.2025;606
produkt_92417;21.04.2025;609
produkt_92418;18.04.2025;428
produkt_92419;27.12.2025;807
produkt_92420;05.12.2025;926
produkt_92421;07.03.2025;277
produkt_92422;17.02.2025;1000
produkt_92423;05.06.2025;563
produkt_92424;16.07.2025;835
produkt_92425;21.08.2025;248
produkt_92426;29.11.2025;644
produkt_92427;07.09.2025;229
produkt_92428;03.05.2025;884
produkt_92429;15.07.2025;678
produkt_92430;27.08.2025;827
produkt_92431;03.06.2025;193
produkt_92432;14.11.2025;396
produkt_92433;27.01.2025;241
produkt_92434;28.05.2025;283
produkt_92435;02.06.2025;115
produkt_92436;24.05.2025;83
produkt_92437;26.12.2025;806
produkt_92438;11.12.2025;687
produkt_92439;22.09.2025;395
produkt_92440;22.07.2025;342
produkt_92441;08.04.2025;357
produkt_92442;25.09.2025;628
produkt_92443;06.03.2025;666
produkt_92444;15.07.2025;538
produkt_92445;17.11.2025;873
produkt_92446;09.11.2025;274
produkt_92447;01.02.2025;259
produkt_92448;20.06.2025;589
produkt_92449;14.03.2025;990
produkt_92450;30.12.2025;309
produkt_92451;13.01.2025;434
produkt_92452;04.04.2025;852
produkt_92453;25.02.2025;619
produkt_92454;11.01.2025;690
produkt_92455;22.12.2025;205
produkt_92456;01.01.2026;807
produkt_92457;29.12.2025;751
produkt_92458;13.03.2025;534
produkt_92459;14.02.2025;860
produkt_92460;04.04.2025;477
produkt_92461;22.06.2025;811
produkt_92462;19.05.2025;381
produkt_92463;31.03.2025;591
produkt_92464;26.04.2025;111
produkt_92465;25.11.2025;330
produkt_92466;24.05.2025;962
produkt_92467;15.12.2025;953
produkt_92468;22.06.2025;153
produkt_92469;11.10.2025;84
produkt_92470;05.03.2025;79
produkt_92471;22.04.2025;377
produkt_92472;27.05.2025;782
produkt_92473;11.10.2025;97
produkt_92474;29.08.2025;736
produkt_92475;16.08.2025;948
produkt_92476;03.01.2025;606
produkt_92477;08.02.2025;627
produkt_92478;15.03.2025;50
produkt_92479;29.06.2025;914
produkt_92480;12.09.2025;982
produkt_92481;30.07.2025;854
produkt_92482;25.08.2025;878
produkt_92483;02.12.2025;99
produkt_92484;26.06.2025;831
produkt_92485;28.08.2025;482
produkt_92486;13.07.2025;845
produkt_92487;28.01.2025;483
produkt_92488;04.08.2025;619
produkt_92489;02.02.2025;592
produkt_92490;23.04.2025;252
produkt_92491;14.02.2025;528
produkt_92492;23.10.2025;664
produkt_92493;27.02.2025;179
produkt_92494;11.01.2025;995
produkt_92495;23.06.2025;871
produkt_92496;17.01.2025;926
produkt_92497;30.03.2025;147
produkt_92498;02.05.2025;524
produkt_92499;27.03.2025;757
produkt_92500;18.07.2025;430
produkt_92501;06.10.2025;525
produkt_92502;02.12.2025;234
produkt_92503;17.02.2025;131
produkt_92504;09.11.2025;669
produkt_92505;01.06.2025;414
produkt_92506;14.11.2025;965
produkt_92507;21.09.2025;64
produkt_92508;13.05.2025;273
produkt_92509;24.02.2025;680
produkt_92510;30.06.2025;191
produkt_92511;25.02.2025;553
produkt_92512;06.11.2025;931
produkt_92513;05.02.2025;691
produkt_92514;22.01.2025;740
produkt_92515;30.12.2025;278
produkt_92516;24.03.2025;91
produkt_92517;07.02.2025;789
produkt_92518;31.12.2025;355
produkt_92519;29.07.2025;483
produkt_92520;11.01.2025;256
produkt_92521;01.01.2026;866
produkt_92522;17.03.2025;909
produkt_92523;28.05.2025;411
produkt_92524;09.06.2025;953
produkt_92525;07.09.2025;252
produkt_92526;06.01.2025;53
produkt_92527;22.05.2025;864
produkt_92528;30.10.2025;189
produkt_92529;07.03.2025;51
produkt_92530;14.12.2025;607
produkt_92531;07.08.2025;827
produkt_92532;08.10.2025;772
produkt_92533;17.05.2025;159
produkt_92534;04.11.2025;421
produkt_92535;09.04.2025;163
produkt_92536;21.12.2025;510
produkt_92537;27.06.2025;727
produkt_92538;05.01.2025;173
produkt_92539;20.06.2025;405
produkt_92540;31.08.2025;821
produkt_92541;08.05.2025;216
produkt_92542;15.12.2025;935
produkt_92543;12.06.2025;105
produkt_92544;15.11.2025;940
produkt_92545;03.08.2025;613
produkt_92546;15.01.2025;423
produkt_92547;20.09.2025;327
produkt_92548;10.06.2025;103
produkt_92549;20.12.2025;321
produkt_92550;12.06.2025;154
produkt_92551;03.08.2025;781
produkt_92552;01.10.2025;87
produkt_92553;06.02.2025;911
produkt_92554;28.09.2025;286
produkt_92555;17.11.2025;279
produkt_92556;10.04.2025;71
produkt_92557;24.03.2025;83
produkt_92558;11.05.2025;719
produkt_92559;21.08.2025;961
produkt_92560;18.01.2025;663
produkt_92561;21.04.2025;732
produkt_92562;12.04.2025;202
produkt_92563;04.04.2025;464
produkt_92564;26.09.2025;991
produkt_92565;21.12.2025;315
produkt_92566;23.11.2025;564
produkt_92567;05.07.2025;436
produkt_92568;17.02.2025;434
produkt_92569;21.01.2025;306
produkt_92570;17.02.2025;709
produkt_92571;15.03.2025;223
produkt_92572;25.08.2025;642
produkt_92573;08.12.2025;113
produkt_92574;04.01.2025;642
produkt_92575;24.09.2025;765
produkt_92576;15.03.2025;945
produkt_92577;18.09.2025;840
produkt_92578;30.07.2025;964
produkt_92579;17.02.2025;127
produkt_92580;15.10.2025;740
produkt_92581;09.02.2025;280
produkt_92582;21.12.2025;501
produkt_92583;23.10.2025;680
produkt_92584;15.04.2025;666
produkt_92585;04.11.2025;397
produkt_92586;12.03.2025;956
produkt_92587;17.07.2025;671
produkt_92588;14.03.2025;608
produkt_92589;19.05.2025;653
produkt_92590;02.10.2025;876
produkt_92591;22.02.2025;162
produkt_92592;19.06.2025;411
produkt_92593;06.09.2025;761
produkt_92594;18.07.2025;553
produkt_92595;09.06.2025;581
produkt_92596;27.10.2025;669
produkt_92597;07.03.2025;345
produkt_92598;26.09.2025;206
produkt_92599;23.01.2025;169
produkt_92600;15.08.2025;336
produkt_92601;15.11.2025;664
produkt_92602;24.12.2025;950
produkt_92603;05.10.2025;694
produkt_92604;18.08.2025;932
produkt_92605;15.05.2025;855
produkt_92606;25.04.2025;866
produkt_92607;07.12.2025;566
produkt_92608;17.11.2025;369
produkt_92609;20.01.2025;131
produkt_92610;27.12.2025;263
produkt_92611;02.12.2025;618
produkt_92612;09.06.2025;590
produkt_92613;21.04.2025;623
produkt_92614;16.03.2025;847
produkt_92615;21.04.2025;963
produkt_92616;24.10.2025;917
produkt_92617;19.10.2025;760
produkt_92618;28.05.2025;711
produkt_92619;24.12.2025;109
produkt_92620;14.08.2025;553
produkt_92621;21.01.2025;185
produkt_92622;27.07.2025;705
produkt_92623;26.01.2025;219
produkt_92624;18.12.2025;880
produkt_92625;16.11.2025;900
produkt_92626;09.07.2025;658
produkt_92627;20.06.2025;957
produkt_92628;23.10.2025;117
produkt_92629;26.11.2025;615
produkt_92630;29.06.2025;640
produkt_92631;05.12.2025;537
produkt_92632;09.05.2025;561
produkt_92633;23.09.2025;52
produkt_92634;07.12.2025;861
produkt_92635;18.10.2025;61
produkt_92636;09.10.2025;568
produkt_92637;01.11.2025;984
produkt_92638;11.06.2025;912
produkt_92639;01.12.2025;654
produkt_92640;19.11.2025;360
produkt_92641;09.12.2025;911
produkt_92642;05.10.2025;103
produkt_92643;03.07.2025;616
produkt_92644;23.02.2025;654
produkt_92645;22.05.2025;268
produkt_92646;22.05.2025;909
produkt_92647;29.01.2025;321
produkt_92648;08.06.2025;232
produkt_92649;11.02.2025;472
produkt_92650;14.01.2025;325
produkt_92651;08.03.2025;894
produkt_92652;18.03.2025;908
produkt_92653;12.12.2025;301
produkt_92654;12.02.2025;128
produkt_92655;25.10.2025;801
produkt_92656;06.05.2025;65
produkt_92657;03.10.2025;646
produkt_92658;03.12.2025;136
produkt_92659;11.09.2025;477
produkt_92660;01.02.2025;805
produkt_92661;08.09.2025;744
produkt_92662;08.01.2025;370
produkt_92663;02.04.2025;392
produkt_92664;21.05.2025;714
produkt_92665;22.02.2025;987
produkt_92666;19.05.2025;363
produkt_92667;24.07.2025;52
produkt_92668;16.05.2025;177
produkt_92669;16.04.2025;432
produkt_92670;10.02.2025;270
produkt_92671;07.09.2025;889
produkt_92672;04.10.2025;812
produkt_92673;12.04.2025;631
produkt_92674;01.12.2025;76
produkt_92675;28.01.2025;534
produkt_92676;22.10.2025;287
produkt_92677;04.03.2025;567
produkt_92678;05.05.2025;354
produkt_92679;28.07.2025;121
produkt_92680;14.06.2025;748
produkt_92681;02.05.2025;338
produkt_92682;05.06.2025;215
produkt_92683;21.11.2025;396
produkt_92684;08.06.2025;745
produkt_92685;28.04.2025;730
produkt_92686;16.08.2025;296
produkt_92687;19.05.2025;655
produkt_92688;23.02.2025;585
produkt_92689;25.05.2025;783
produkt_92690;21.03.2025;931
produkt_92691;13.04.2025;968
produkt_92692;25.10.2025;400
produkt_92693;31.03.2025;870
produkt_92694;09.02.2025;654
produkt_92695;16.01.2025;87
produkt_92696;24.01.2025;439
produkt_92697;19.08.2025;53
produkt_92698;06.12.2025;293
produkt_92699;30.10.2025;64
produkt_92700;17.11.2025;172
produkt_92701;21.05.2025;461
produkt_92702;30.01.2025;159
produkt_92703;19.01.2025;186
produkt_92704;02.03.2025;452
produkt_92705;17.11.2025;478
produkt_92706;20.03.2025;61
produkt_92707;10.05.2025;548
produkt_92708;01.12.2025;215
